,1,2,3,4,5
3192,1.0,2.0,44.0,,
3193,1.0,2.0,1.0,,
3194,1.0,1.0,2.0,,
3195,1.0,1.0,1.0,,
3196,61.0,1.0,1.0,,
3197,3.0,1.0,2.0,,
3198,3.0,16.0,1.0,,
3199,4.0,1.0,3.0,,
3200,1.0,2.0,1.0,,
3201,1.0,5.0,1.0,,
3202,4.0,32.0,1.0,,
3203,33.0,24.0,1.0,,
3204,4.0,5.0,1.0,,
3205,1.0,1.0,2.0,,
3206,2.0,1.0,1.0,,
3207,9.0,2.0,6.0,,
3208,2.0,1.0,1.0,,
3209,1.0,2.0,1.0,,
3210,2.0,2.0,3.0,,
3211,1.0,2.0,1.0,,
3212,3.0,10.0,25.0,,
3213,1.0,1.0,5.0,,
3214,2.0,2.0,1.0,,
3215,5.0,5.0,1.0,,
3216,1.0,1.0,45.0,,
3217,1.0,21.0,1.0,,
3218,2.0,1.0,1.0,,
3219,26.0,1.0,15.0,,
3220,1.0,1.0,8.0,,
3221,4.0,2.0,1.0,,
3222,2.0,1.0,2.0,,
3223,1.0,2.0,2.0,,
3224,2.0,3.0,10.0,,
3225,2.0,3.0,1.0,,
3226,6.0,7.0,35.0,,
3227,4.0,23.0,10.0,,
3228,1.0,9.0,8.0,,
3229,1.0,2.0,1.0,,
3230,1.0,2.0,2.0,,
3231,5.0,1.0,1.0,,
3232,1.0,5.0,1.0,,
3233,1.0,2.0,1.0,,
3234,1.0,1.0,4.0,,
3235,1.0,35.0,1.0,,
3236,3.0,2.0,16.0,,
3237,1.0,2.0,12.0,,
3238,1.0,1.0,1.0,,
3239,2.0,18.0,1.0,,
3240,5.0,1.0,8.0,,
3241,9.0,3.0,10.0,,
3242,2.0,6.0,2.0,,
3243,2.0,3.0,1.0,,
3244,1.0,1.0,3.0,,
3245,7.0,1.0,3.0,,
3246,2.0,19.0,1.0,,
3247,3.0,3.0,1.0,,
3248,2.0,50.0,19.0,,
3249,1.0,1.0,1.0,,
3250,1.0,3.0,5.0,,
3251,2.0,2.0,7.0,,
3252,46.0,2.0,4.0,,
3253,1.0,1.0,1.0,,
3254,1.0,1.0,1.0,,
3255,2.0,4.0,1.0,,
3256,1.0,2.0,4.0,,
3257,1.0,1.0,1.0,,
3258,1.0,19.0,1.0,,
3259,1.0,1.0,14.0,,
3260,2.0,4.0,1.0,,
3261,1.0,1.0,4.0,,
3262,1.0,2.0,2.0,,
3263,2.0,2.0,1.0,,
3264,1.0,1.0,2.0,,
3265,1.0,1.0,2.0,,
3266,1.0,1.0,1.0,,
3267,1.0,1.0,1.0,,
3268,1.0,27.0,5.0,,
3269,1.0,1.0,1.0,,
3270,1.0,2.0,1.0,,
3271,6.0,1.0,1.0,,
3272,1.0,2.0,1.0,,
3273,4.0,21.0,16.0,,
3274,11.0,2.0,1.0,,
3275,3.0,11.0,2.0,,
3276,42.0,13.0,1.0,,
3277,1.0,8.0,1.0,,
3278,16.0,3.0,1.0,,
3279,1.0,1.0,2.0,,
3280,16.0,1.0,1.0,,
3281,1.0,1.0,1.0,,
3282,1.0,8.0,3.0,,
3283,6.0,1.0,4.0,,
3284,1.0,1.0,16.0,,
3285,2.0,12.0,1.0,,
3286,1.0,1.0,2.0,,
3287,20.0,1.0,1.0,,
3288,13.0,2.0,1.0,,
3289,1.0,2.0,1.0,,
3290,1.0,1.0,1.0,,
3291,1.0,4.0,3.0,,
3292,2.0,11.0,5.0,,
3293,1.0,1.0,7.0,,
3294,2.0,6.0,8.0,,
3295,2.0,2.0,2.0,,
3296,3.0,3.0,53.0,,
3297,3.0,1.0,1.0,,
3298,17.0,1.0,2.0,,
3299,1.0,3.0,1.0,,
3300,4.0,1.0,2.0,,
3301,2.0,1.0,1.0,,
3302,1.0,1.0,16.0,,
3303,1.0,282.0,40.0,,
3304,1.0,1.0,1.0,,
3305,4.0,1.0,1.0,,
3306,1.0,2.0,1.0,,
3307,26.0,18.0,1.0,,
3308,1.0,2.0,1.0,,
3309,7.0,1.0,1.0,,
3310,3.0,1.0,2.0,,
3311,1.0,4.0,1.0,,
3312,2.0,37.0,1.0,,
3313,49.0,5.0,12.0,,
3314,2.0,3.0,3.0,,
3315,4.0,3.0,2.0,,
3316,1.0,1.0,1.0,,
3317,1.0,1.0,2.0,,
3318,1.0,5.0,4.0,,
3319,1.0,1.0,18.0,,
3320,1.0,7.0,1.0,,
3321,3.0,1.0,7.0,,
3322,97.0,13.0,4.0,,
3323,1.0,1.0,1.0,,
3324,1.0,1.0,1.0,,
3325,1.0,1.0,2.0,,
3326,1.0,9.0,5.0,,
3327,1.0,1.0,3.0,,
3328,2.0,7.0,1.0,,
3329,2.0,1.0,1.0,,
3330,1.0,5.0,1.0,,
3331,6.0,2.0,2.0,,
3332,1.0,1.0,1.0,,
3333,14.0,1.0,8.0,,
3334,1.0,15.0,4.0,,
3335,1.0,6.0,1.0,,
3336,1.0,1.0,1.0,,
3337,1.0,1.0,8.0,,
3338,2.0,6.0,1.0,,
3339,4.0,3.0,1.0,,
3340,1.0,9.0,5.0,,
3341,1.0,6.0,1.0,,
3342,1.0,1.0,5.0,,
3343,1.0,20.0,1.0,,
3344,10.0,1.0,1.0,,
3345,42.0,3.0,3.0,,
3346,24.0,1.0,4.0,,
3347,2.0,4.0,14.0,,
3348,2.0,12.0,1.0,,
3349,2.0,1.0,8.0,,
3350,2.0,2.0,9.0,,
3351,1.0,1.0,1.0,,
3352,2.0,4.0,1.0,,
3353,2.0,1.0,1.0,,
3354,1.0,1.0,6.0,,
3355,17.0,1.0,3.0,,
3356,1.0,7.0,35.0,,
3357,7.0,16.0,1.0,,
3358,20.0,1.0,1.0,,
3359,17.0,6.0,3.0,,
3360,3.0,9.0,1.0,,
3361,8.0,2.0,1.0,,
3362,1.0,13.0,1.0,,
3363,2.0,1.0,1.0,,
3364,2.0,1.0,1.0,,
3365,1.0,4.0,1.0,,
3366,2.0,1.0,3.0,,
3367,1.0,1.0,1.0,,
3368,4.0,9.0,1.0,,
3369,7.0,1.0,3.0,,
3370,4.0,1.0,1.0,,
3371,1.0,1.0,2.0,,
3372,2.0,85.0,2.0,,
3373,1.0,2.0,1.0,,
3374,3.0,10.0,3.0,,
3375,4.0,1.0,1.0,,
3376,5.0,1.0,7.0,,
3377,1.0,1.0,1.0,,
3378,2.0,2.0,3.0,,
3379,2.0,1.0,1.0,,
3380,16.0,21.0,1.0,,
3381,73.0,3.0,1.0,,
3382,1.0,12.0,1.0,,
3383,3.0,1.0,2.0,,
3384,1.0,2.0,1.0,,
3385,2.0,2.0,23.0,,
3386,1.0,2.0,1.0,,
3387,3.0,1.0,1.0,,
3388,1.0,1.0,1.0,,
3389,6.0,17.0,4.0,,
3390,13.0,7.0,1.0,,
3391,5.0,1.0,1.0,,
3392,1.0,1.0,1.0,,
3393,1.0,1.0,1.0,,
3394,1.0,1.0,1.0,,
3395,2.0,15.0,24.0,,
3396,1.0,5.0,3.0,,
3397,40.0,4.0,1.0,,
3398,1.0,1.0,1.0,,
3399,1.0,10.0,4.0,,
3400,4.0,3.0,1.0,,
3401,6.0,1.0,3.0,,
3402,1.0,1.0,4.0,,
3403,2.0,1.0,1.0,,
3404,1.0,22.0,1.0,,
3405,1.0,1.0,3.0,,
3406,1.0,1.0,20.0,,
3407,2.0,1.0,1.0,,
3408,12.0,58.0,2.0,,
3409,3.0,1.0,2.0,,
3410,1.0,3.0,4.0,,
3411,1.0,4.0,6.0,,
3412,10.0,4.0,1.0,,
3413,1.0,31.0,2.0,,
3414,2.0,1.0,8.0,,
3415,4.0,1.0,1.0,,
3416,2.0,6.0,1.0,,
3417,1.0,1.0,11.0,,
3418,7.0,3.0,1.0,,
3419,1.0,1.0,25.0,,
3420,1.0,1.0,17.0,,
3421,3.0,2.0,1.0,,
3422,21.0,1.0,1.0,,
3423,1.0,3.0,2.0,,
3424,6.0,22.0,1.0,,
3425,6.0,6.0,1.0,,
3426,1.0,1.0,1.0,,
3427,1.0,1.0,1.0,,
3428,1.0,2.0,8.0,,
3429,3.0,1.0,4.0,,
3430,10.0,3.0,1.0,,
3431,4.0,3.0,1.0,,
3432,3.0,3.0,2.0,,
3433,1.0,1.0,1.0,,
3434,1.0,3.0,2.0,,
3435,1.0,5.0,1.0,,
3436,3.0,2.0,1.0,,
3437,2.0,1.0,2.0,,
3438,2.0,1.0,1.0,,
3439,1.0,5.0,2.0,,
3440,3.0,14.0,1.0,,
3441,1.0,3.0,1.0,,
3442,1.0,2.0,3.0,,
3443,1.0,1.0,13.0,,
3444,1.0,1.0,14.0,,
3445,2.0,2.0,1.0,,
3446,1.0,1.0,3.0,,
3447,1.0,1.0,1.0,,
3448,1.0,4.0,2.0,,
3449,1.0,1.0,1.0,,
3450,7.0,1.0,1.0,,
3451,3.0,45.0,2.0,,
3452,1.0,9.0,1.0,,
3453,1.0,1.0,2.0,,
3454,2.0,1.0,1.0,,
3455,17.0,7.0,1.0,,
3456,2.0,1.0,3.0,,
3457,1.0,11.0,2.0,,
3458,2.0,1.0,10.0,,
3459,25.0,1.0,28.0,,
3460,4.0,3.0,4.0,,
3461,7.0,19.0,4.0,,
3462,1.0,2.0,1.0,,
3463,79.0,1.0,22.0,,
3464,1.0,1.0,2.0,,
3465,1.0,4.0,1.0,,
3466,1.0,1.0,51.0,,
3467,1.0,11.0,2.0,,
3468,2.0,3.0,12.0,,
3469,1.0,1.0,1.0,,
3470,1.0,2.0,1.0,,
3471,2.0,1.0,4.0,,
3472,1.0,1.0,4.0,,
3473,15.0,3.0,1.0,,
3474,5.0,3.0,1.0,,
3475,1.0,1.0,5.0,,
3476,7.0,1.0,2.0,,
3477,2.0,1.0,1.0,,
3478,7.0,3.0,3.0,,
3479,1.0,6.0,4.0,,
3480,17.0,26.0,1.0,,
3481,2.0,4.0,2.0,,
3482,22.0,24.0,1.0,,
3483,1.0,8.0,4.0,,
3484,4.0,2.0,1.0,,
3485,10.0,2.0,1.0,,
3486,1.0,3.0,5.0,,
3487,1.0,1.0,1.0,,
3488,15.0,1.0,1.0,,
3489,1.0,1.0,3.0,,
3490,12.0,4.0,10.0,,
3491,1.0,1.0,2.0,,
3492,1.0,3.0,1.0,,
3493,1.0,1.0,1.0,,
3494,11.0,1.0,1.0,,
3495,1.0,12.0,4.0,,
3496,8.0,4.0,2.0,,
3497,2.0,2.0,5.0,,
3498,6.0,1.0,3.0,,
3499,2.0,3.0,48.0,,
3500,2.0,2.0,1.0,,
3501,1.0,6.0,2.0,,
3502,6.0,1.0,1.0,,
3503,1.0,5.0,2.0,,
3504,2.0,2.0,1.0,,
3505,1.0,10.0,1.0,,
3506,1.0,1.0,1.0,,
3507,16.0,18.0,40.0,,
3508,1.0,1.0,13.0,,
3509,1.0,1.0,3.0,,
3510,2.0,3.0,1.0,,
3511,1.0,2.0,9.0,,
3512,1.0,7.0,1.0,,
3513,4.0,1.0,4.0,,
3514,3.0,16.0,1.0,,
3515,5.0,2.0,1.0,,
3516,1.0,3.0,2.0,,
3517,6.0,5.0,5.0,,
3518,1.0,1.0,3.0,,
3519,2.0,2.0,5.0,,
3520,4.0,1.0,4.0,,
3521,16.0,1.0,4.0,,
3522,62.0,1.0,2.0,,
3523,1.0,6.0,1.0,,
3524,2.0,14.0,10.0,,
3525,1.0,1.0,2.0,,
3526,1.0,2.0,1.0,,
3527,4.0,1.0,1.0,,
3528,1.0,2.0,7.0,,
3529,1.0,1.0,2.0,,
3530,13.0,3.0,5.0,,
3531,1.0,6.0,1.0,,
3532,1.0,1.0,5.0,,
3533,1.0,1.0,1.0,,
3534,1.0,10.0,2.0,,
3535,1.0,3.0,1.0,,
3536,3.0,3.0,1.0,,
3537,1.0,1.0,3.0,,
3538,42.0,7.0,2.0,,
3539,4.0,2.0,2.0,,
3540,3.0,3.0,1.0,,
3541,1.0,1.0,2.0,,
3542,2.0,1.0,1.0,,
3543,1.0,22.0,6.0,,
3544,1.0,1.0,2.0,,
3545,1.0,3.0,5.0,,
3546,20.0,5.0,2.0,,
3547,4.0,1.0,4.0,,
3548,13.0,2.0,26.0,,
3549,1.0,1.0,2.0,,
3550,1.0,2.0,7.0,,
3551,5.0,1.0,1.0,,
3552,2.0,3.0,1.0,,
3553,1.0,5.0,6.0,,
3554,5.0,6.0,1.0,,
3555,1.0,1.0,7.0,,
3556,1.0,1.0,2.0,,
3557,2.0,1.0,2.0,,
3558,3.0,1.0,4.0,,
3559,14.0,5.0,1.0,,
3560,1.0,1.0,1.0,,
3561,1.0,1.0,1.0,,
3562,6.0,24.0,3.0,,
3563,1.0,8.0,3.0,,
3564,1.0,38.0,2.0,,
3565,52.0,1.0,2.0,,
3566,1.0,1.0,1.0,,
3567,14.0,1.0,1.0,,
3568,1.0,2.0,2.0,,
3569,1.0,2.0,1.0,,
3570,2.0,1.0,5.0,,
3571,13.0,1.0,2.0,,
3572,6.0,3.0,1.0,,
3573,1.0,4.0,1.0,,
3574,1.0,2.0,3.0,,
3575,8.0,11.0,1.0,,
3576,13.0,1.0,3.0,,
3577,3.0,19.0,20.0,,
3578,4.0,1.0,1.0,,
3579,1.0,2.0,1.0,,
3580,1.0,4.0,1.0,,
3581,5.0,1.0,2.0,,
3582,1.0,1.0,1.0,,
3583,4.0,1.0,2.0,,
3584,67.0,3.0,1.0,,
3585,1.0,34.0,1.0,,
3586,7.0,4.0,13.0,,
3587,5.0,1.0,7.0,,
3588,7.0,1.0,8.0,,
3589,8.0,1.0,3.0,,
3590,2.0,1.0,60.0,,
3591,1.0,1.0,3.0,,
3592,1.0,2.0,11.0,,
3593,1.0,4.0,1.0,,
3594,1.0,1.0,2.0,,
3595,3.0,6.0,1.0,,
3596,1.0,4.0,2.0,,
3597,1.0,15.0,4.0,,
3598,1.0,5.0,5.0,,
3599,1.0,2.0,1.0,,
3600,1.0,1.0,3.0,,
3601,1.0,1.0,1.0,,
3602,17.0,6.0,2.0,,
3603,1.0,4.0,1.0,,
3604,1.0,11.0,1.0,,
3605,7.0,18.0,2.0,,
3606,11.0,1.0,1.0,,
3607,1.0,2.0,4.0,,
3608,11.0,1.0,1.0,,
3609,1.0,1.0,10.0,,
3610,1.0,1.0,7.0,,
3611,1.0,25.0,1.0,,
3612,2.0,1.0,2.0,,
3613,1.0,1.0,1.0,,
3614,1.0,2.0,1.0,,
3615,1.0,8.0,1.0,,
3616,2.0,4.0,2.0,,
3617,1.0,1.0,1.0,,
3618,1.0,1.0,1.0,,
3619,1.0,1.0,45.0,,
3620,2.0,3.0,4.0,,
3621,1.0,2.0,15.0,,
3622,1.0,1.0,1.0,,
3623,1.0,97.0,9.0,,
3624,2.0,3.0,1.0,,
3625,1.0,1.0,3.0,,
3626,3.0,2.0,15.0,,
3627,1.0,1.0,1.0,,
3628,2.0,4.0,2.0,,
3629,10.0,1.0,11.0,,
3630,4.0,2.0,3.0,,
3631,1.0,2.0,1.0,,
3632,1.0,1.0,6.0,,
3633,1.0,3.0,1.0,,
3634,1.0,3.0,1.0,,
3635,1.0,4.0,1.0,,
3636,4.0,1.0,1.0,,
3637,107.0,1.0,3.0,,
3638,50.0,1.0,2.0,,
3639,1.0,2.0,9.0,,
3640,3.0,2.0,1.0,,
3641,1.0,1.0,2.0,,
3642,2.0,6.0,2.0,,
3643,1.0,1.0,1.0,,
3644,1.0,13.0,18.0,,
3645,1.0,2.0,1.0,,
3646,7.0,31.0,1.0,,
3647,8.0,8.0,5.0,,
3648,34.0,1.0,5.0,,
3649,15.0,1.0,1.0,,
3650,1.0,1.0,11.0,,
3651,1.0,1.0,1.0,,
3652,1.0,1.0,1.0,,
3653,1.0,2.0,2.0,,
3654,5.0,7.0,1.0,,
3655,1.0,3.0,2.0,,
3656,1.0,2.0,13.0,,
3657,5.0,8.0,1.0,,
3658,1.0,4.0,2.0,,
3659,3.0,1.0,2.0,,
3660,13.0,1.0,1.0,,
3661,3.0,25.0,2.0,,
3662,1.0,1.0,1.0,,
3663,1.0,3.0,1.0,,
3664,1.0,4.0,6.0,,
3665,1.0,1.0,8.0,,
3666,1.0,11.0,8.0,,
3667,2.0,1.0,15.0,,
3668,2.0,8.0,1.0,,
3669,12.0,1.0,1.0,,
3670,2.0,15.0,1.0,,
3671,1.0,1.0,2.0,,
3672,1.0,6.0,1.0,,
3673,1.0,2.0,27.0,,
3674,2.0,1.0,1.0,,
3675,1.0,1.0,1.0,,
3676,1.0,4.0,4.0,,
3677,1.0,2.0,2.0,,
3678,1.0,1.0,1.0,,
3679,27.0,4.0,7.0,,
3680,3.0,2.0,2.0,,
3681,1.0,1.0,2.0,,
3682,2.0,1.0,1.0,,
3683,2.0,2.0,1.0,,
3684,1.0,1.0,7.0,,
3685,1.0,4.0,2.0,,
3686,1.0,5.0,1.0,,
3687,1.0,3.0,1.0,,
3688,2.0,5.0,2.0,,
3689,8.0,3.0,1.0,,
3690,1.0,1.0,2.0,,
3691,1.0,1.0,1.0,,
3692,1.0,52.0,10.0,,
3693,2.0,1.0,19.0,,
3694,2.0,6.0,1.0,,
3695,54.0,1.0,1.0,,
3696,1.0,4.0,1.0,,
3697,1.0,3.0,2.0,,
3698,3.0,3.0,1.0,,
3699,4.0,1.0,1.0,,
3700,4.0,1.0,38.0,,
3701,3.0,3.0,4.0,,
3702,11.0,16.0,1.0,,
3703,2.0,1.0,1.0,,
3704,1.0,2.0,2.0,,
3705,1.0,106.0,1.0,,
3706,1.0,9.0,12.0,,
3707,1.0,9.0,2.0,,
3708,1.0,5.0,2.0,,
3709,1.0,1.0,1.0,,
3710,1.0,2.0,3.0,,
3711,2.0,1.0,1.0,,
3712,19.0,39.0,1.0,,
3713,1.0,8.0,1.0,,
3714,1.0,1.0,2.0,,
3715,2.0,25.0,2.0,,
3716,23.0,1.0,1.0,,
3717,3.0,3.0,1.0,,
3718,2.0,1.0,3.0,,
3719,6.0,1.0,1.0,,
3720,4.0,1.0,1.0,,
3721,16.0,1.0,10.0,,
3722,5.0,2.0,1.0,,
3723,1.0,5.0,1.0,,
3724,1.0,3.0,1.0,,
3725,2.0,1.0,1.0,,
3726,3.0,1.0,1.0,,
3727,1.0,3.0,2.0,,
3728,1.0,9.0,4.0,,
3729,3.0,1.0,1.0,,
3730,2.0,2.0,1.0,,
3731,1.0,1.0,2.0,,
3732,1.0,1.0,1.0,,
3733,9.0,1.0,1.0,,
3734,1.0,1.0,1.0,,
3735,1.0,2.0,1.0,,
3736,1.0,1.0,6.0,,
3737,3.0,2.0,1.0,,
3738,1.0,2.0,1.0,,
3739,13.0,3.0,9.0,,
3740,5.0,1.0,1.0,,
3741,1.0,2.0,2.0,,
3742,17.0,1.0,2.0,,
3743,1.0,1.0,1.0,,
3744,21.0,4.0,1.0,,
3745,2.0,6.0,3.0,,
3746,1.0,3.0,22.0,,
3747,1.0,1.0,1.0,,
3748,9.0,5.0,2.0,,
3749,17.0,1.0,66.0,,
3750,1.0,1.0,8.0,,
3751,6.0,1.0,24.0,,
3752,3.0,1.0,2.0,,
3753,1.0,2.0,2.0,,
3754,4.0,1.0,8.0,,
3755,3.0,1.0,3.0,,
3756,2.0,2.0,7.0,,
3757,2.0,13.0,2.0,,
3758,1.0,4.0,3.0,,
3759,4.0,1.0,1.0,,
3760,2.0,8.0,1.0,,
3761,2.0,3.0,7.0,,
3762,1.0,3.0,1.0,,
3763,1.0,2.0,1.0,,
3764,1.0,26.0,19.0,,
3765,2.0,6.0,17.0,,
3766,1.0,8.0,1.0,,
3767,13.0,4.0,1.0,,
3768,1.0,2.0,2.0,,
3769,1.0,1.0,29.0,,
3770,1.0,2.0,1.0,,
3771,1.0,1.0,1.0,,
3772,2.0,2.0,12.0,,
3773,1.0,1.0,6.0,,
3774,1.0,35.0,1.0,,
3775,2.0,19.0,12.0,,
3776,1.0,3.0,62.0,,
3777,18.0,1.0,9.0,,
3778,2.0,1.0,7.0,,
3779,1.0,9.0,4.0,,
3780,1.0,1.0,10.0,,
3781,1.0,1.0,1.0,,
3782,1.0,2.0,2.0,,
3783,2.0,1.0,1.0,,
3784,2.0,11.0,2.0,,
3785,1.0,1.0,1.0,,
3786,2.0,2.0,1.0,,
3787,5.0,7.0,9.0,,
3788,8.0,1.0,4.0,,
3789,1.0,17.0,1.0,,
3790,2.0,1.0,62.0,,
3791,17.0,10.0,2.0,,
3792,2.0,1.0,1.0,,
3793,1.0,1.0,2.0,,
3794,1.0,8.0,1.0,,
3795,4.0,6.0,3.0,,
3796,1.0,1.0,2.0,,
3797,5.0,4.0,1.0,,
3798,2.0,4.0,1.0,,
3799,1.0,2.0,6.0,,
3800,3.0,9.0,6.0,,
3801,1.0,4.0,1.0,,
3802,2.0,1.0,1.0,,
3803,1.0,1.0,5.0,,
3804,13.0,1.0,4.0,,
3805,1.0,1.0,1.0,,
3806,1.0,1.0,1.0,,
3807,1.0,2.0,1.0,,
3808,2.0,5.0,1.0,,
3809,1.0,4.0,9.0,,
3810,4.0,4.0,1.0,,
3811,1.0,1.0,1.0,,
3812,4.0,1.0,1.0,,
3813,1.0,2.0,1.0,,
3814,4.0,1.0,4.0,,
3815,1.0,2.0,2.0,,
3816,2.0,2.0,1.0,,
3817,1.0,1.0,1.0,,
3818,1.0,1.0,1.0,,
3819,2.0,1.0,1.0,,
3820,2.0,3.0,15.0,,
3821,3.0,2.0,1.0,,
3822,4.0,1.0,1.0,,
3823,3.0,23.0,1.0,,
3824,1.0,2.0,2.0,,
3825,1.0,1.0,5.0,,
3826,3.0,5.0,1.0,,
3827,56.0,4.0,2.0,,
3828,1.0,1.0,3.0,,
3829,2.0,4.0,2.0,,
3830,4.0,114.0,2.0,,
3831,104.0,32.0,12.0,,
3832,2.0,1.0,6.0,,
3833,1.0,4.0,15.0,,
3834,1.0,1.0,10.0,,
3835,5.0,2.0,1.0,,
3836,1.0,1.0,7.0,,
3837,7.0,2.0,1.0,,
3838,1.0,1.0,6.0,,
3839,3.0,1.0,12.0,,
3840,2.0,3.0,1.0,,
3841,54.0,16.0,2.0,,
3842,1.0,1.0,1.0,,
3843,2.0,1.0,1.0,,
3844,1.0,1.0,6.0,,
3845,5.0,1.0,2.0,,
3846,1.0,1.0,5.0,,
3847,4.0,1.0,2.0,,
3848,1.0,1.0,1.0,,
3849,25.0,1.0,7.0,,
3850,2.0,1.0,5.0,,
3851,1.0,3.0,17.0,,
3852,2.0,2.0,2.0,,
3853,1.0,1.0,1.0,,
3854,1.0,1.0,1.0,,
3855,3.0,1.0,2.0,,
3856,25.0,1.0,6.0,,
3857,1.0,9.0,1.0,,
3858,1.0,1.0,1.0,,
3859,32.0,1.0,1.0,,
3860,1.0,1.0,4.0,,
3861,9.0,6.0,1.0,,
3862,3.0,3.0,3.0,,
3863,1.0,1.0,1.0,,
3864,2.0,1.0,1.0,,
3865,5.0,2.0,2.0,,
3866,1.0,7.0,3.0,,
3867,11.0,3.0,2.0,,
3868,1.0,26.0,3.0,,
3869,1.0,2.0,4.0,,
3870,1.0,1.0,23.0,,
3871,4.0,13.0,1.0,,
3872,2.0,1.0,33.0,,
3873,1.0,1.0,2.0,,
3874,1.0,1.0,1.0,,
3875,2.0,1.0,5.0,,
3876,1.0,1.0,105.0,,
3877,1.0,1.0,1.0,,
3878,1.0,23.0,1.0,,
3879,1.0,1.0,1.0,,
3880,1.0,9.0,1.0,,
3881,1.0,2.0,1.0,,
3882,10.0,1.0,1.0,,
3883,1.0,10.0,1.0,,
3884,58.0,5.0,2.0,,
3885,17.0,1.0,1.0,,
3886,2.0,4.0,1.0,,
3887,1.0,1.0,5.0,,
3888,1.0,7.0,9.0,,
3889,1.0,1.0,1.0,,
3890,2.0,1.0,1.0,,
3891,1.0,7.0,2.0,,
3892,1.0,1.0,2.0,,
3893,2.0,7.0,6.0,,
3894,4.0,2.0,1.0,,
3895,2.0,1.0,4.0,,
3896,1.0,1.0,1.0,,
3897,1.0,1.0,1.0,,
3898,2.0,9.0,4.0,,
3899,1.0,9.0,4.0,,
3900,25.0,14.0,2.0,,
3901,3.0,1.0,6.0,,
3902,2.0,1.0,1.0,,
3903,13.0,2.0,2.0,,
3904,1.0,1.0,1.0,,
3905,1.0,2.0,4.0,,
3906,1.0,1.0,1.0,,
3907,108.0,1.0,3.0,,
3908,5.0,1.0,6.0,,
3909,18.0,3.0,1.0,,
3910,1.0,1.0,1.0,,
3911,1.0,1.0,3.0,,
3912,6.0,1.0,1.0,,
3913,1.0,2.0,7.0,,
3914,2.0,2.0,1.0,,
3915,1.0,11.0,3.0,,
3916,1.0,2.0,4.0,,
3917,1.0,3.0,1.0,,
3918,6.0,1.0,2.0,,
3919,1.0,5.0,2.0,,
3920,1.0,1.0,1.0,,
3921,20.0,1.0,1.0,,
3922,1.0,3.0,3.0,,
3923,1.0,1.0,50.0,,
3924,1.0,1.0,2.0,,
3925,2.0,5.0,1.0,,
3926,1.0,1.0,5.0,,
3927,12.0,1.0,1.0,,
3928,2.0,9.0,2.0,,
3929,14.0,1.0,1.0,,
3930,2.0,8.0,1.0,,
3931,5.0,1.0,3.0,,
3932,37.0,1.0,2.0,,
3933,9.0,22.0,16.0,,
3934,2.0,4.0,1.0,,
3935,1.0,2.0,1.0,,
3936,1.0,4.0,21.0,,
3937,2.0,3.0,4.0,,
3938,51.0,1.0,2.0,,
3939,1.0,2.0,6.0,,
3940,1.0,9.0,1.0,,
3941,1.0,1.0,2.0,,
3942,5.0,5.0,1.0,,
3943,1.0,1.0,8.0,,
3944,2.0,1.0,2.0,,
3945,3.0,2.0,36.0,,
3946,3.0,2.0,1.0,,
3947,1.0,2.0,5.0,,
3948,2.0,5.0,3.0,,
3949,1.0,1.0,2.0,,
3950,2.0,7.0,1.0,,
3951,1.0,3.0,34.0,,
3952,2.0,1.0,1.0,,
3953,2.0,1.0,8.0,,
3954,1.0,1.0,1.0,,
3955,22.0,1.0,29.0,,
3956,1.0,3.0,2.0,,
3957,1.0,1.0,9.0,,
3958,1.0,1.0,22.0,,
3959,4.0,1.0,1.0,,
3960,1.0,1.0,8.0,,
3961,1.0,2.0,7.0,,
3962,2.0,11.0,2.0,,
3963,1.0,2.0,12.0,,
3964,20.0,18.0,32.0,,
3965,1.0,1.0,1.0,,
3966,14.0,3.0,1.0,,
3967,1.0,2.0,2.0,,
3968,1.0,7.0,23.0,,
3969,2.0,3.0,1.0,,
3970,3.0,4.0,2.0,,
3971,6.0,3.0,1.0,,
3972,2.0,6.0,1.0,,
3973,9.0,1.0,1.0,,
3974,5.0,2.0,27.0,,
3975,5.0,1.0,10.0,,
3976,7.0,1.0,1.0,,
3977,17.0,5.0,1.0,,
3978,3.0,1.0,1.0,,
3979,6.0,3.0,1.0,,
3980,1.0,1.0,4.0,,
3981,1.0,2.0,1.0,,
3982,1.0,1.0,1.0,,
3983,2.0,1.0,2.0,,
3984,1.0,2.0,1.0,,
3985,1.0,9.0,3.0,,
3986,4.0,24.0,1.0,,
3987,8.0,1.0,1.0,,
3988,2.0,3.0,1.0,,
3989,1.0,4.0,1.0,,
3990,1.0,1.0,1.0,,
3991,17.0,7.0,1.0,,
3992,1.0,10.0,2.0,,
3993,2.0,1.0,2.0,,
3994,2.0,2.0,1.0,,
3995,18.0,1.0,14.0,,
3996,1.0,15.0,8.0,,
3997,2.0,2.0,1.0,,
3998,1.0,3.0,3.0,,
3999,1.0,1.0,1.0,,
4000,1.0,2.0,1.0,,
4001,1.0,1.0,18.0,,
4002,3.0,1.0,1.0,,
4003,1.0,2.0,1.0,,
4004,4.0,1.0,4.0,,
4005,1.0,1.0,1.0,,
4006,1.0,3.0,4.0,,
4007,1.0,6.0,2.0,,
4008,11.0,1.0,1.0,,
4009,3.0,1.0,4.0,,
4010,3.0,7.0,2.0,,
4011,1.0,2.0,3.0,,
4012,100.0,2.0,1.0,,
4013,1.0,4.0,1.0,,
